StartTime	2015/09/23 18:37:15
FinishTime	2015/09/23 18:37:56
ElapsedTime	41.000000
/home/daisuke/git/ReinforcementLearning/log/EV3LineTracer_20150923170738_10Setting_20150923170739.log
0	1.000000
1	0.041667	0.041667	0.916667
2	0.041667	0.041667	0.916667
3	0.041667	0.041667	0.916667
4	0.916667	0.041667	0.041667
5	0.041667	0.916667	0.041667
6	0.041667	0.916667	0.041667
2424
0	5	2	0.000000
1	5	1	0.000000
2	5	1	0.000000
3	5	1	0.000000
4	5	1	0.000000
5	5	1	0.000000
6	5	1	0.000000
7	5	1	0.000000
8	5	1	0.000000
9	5	2	0.000000
10	5	1	0.000000
11	5	1	0.000000
12	5	1	0.000000
13	5	1	0.000000
14	5	1	0.000000
15	5	1	0.000000
16	5	1	0.000000
17	5	1	0.000000
18	5	1	0.000000
19	5	1	0.000000
20	5	1	0.000000
21	5	1	0.000000
22	5	1	0.000000
23	5	1	0.000000
24	5	2	0.000000
25	5	1	0.000000
26	5	0	0.000000
27	5	2	0.000000
28	5	1	0.000000
29	5	2	0.000000
30	5	1	0.000000
31	5	1	0.000000
32	5	1	0.000000
33	5	1	0.000000
34	5	1	0.000000
35	5	1	0.000000
36	5	1	0.000000
37	5	1	0.000000
38	5	1	0.000000
39	5	1	0.000000
40	5	1	0.000000
41	5	1	0.000000
42	5	1	0.000000
43	5	1	0.000000
44	5	1	0.000000
45	5	1	0.000000
46	5	1	0.000000
47	5	1	0.000000
48	5	1	0.000000
49	5	1	0.000000
50	5	2	0.000000
51	5	1	0.000000
52	5	1	0.000000
53	5	0	0.000000
54	5	1	0.000000
55	5	1	0.000000
56	5	1	0.000000
57	5	1	0.000000
58	5	1	0.000000
59	5	1	0.000000
60	5	1	0.000000
61	5	1	0.000000
62	5	1	0.000000
63	5	1	0.000000
64	5	1	0.000000
65	5	1	0.000000
66	5	1	0.000000
67	5	1	0.000000
68	5	1	0.000000
69	5	1	0.000000
70	5	1	0.000000
71	5	1	0.000000
72	5	1	0.000000
73	5	1	0.000000
74	5	1	0.000000
75	5	1	0.000000
76	5	1	0.000000
77	5	1	0.000000
78	5	1	0.000000
79	5	1	0.000000
80	5	1	0.000000
81	5	1	0.000000
82	5	1	0.000000
83	5	1	0.000000
84	5	1	0.000000
85	5	1	0.000000
86	5	1	0.000000
87	5	1	0.000000
88	5	1	0.000000
89	5	1	0.000000
90	5	1	0.000000
91	5	1	0.000000
92	5	1	0.000000
93	5	1	0.000000
94	5	0	0.000000
95	5	1	0.000000
96	5	1	0.000000
97	5	1	0.000000
98	5	1	0.000000
99	5	1	0.000000
100	5	1	0.000000
101	5	1	0.000000
102	5	0	0.000000
103	5	1	0.000000
104	5	1	0.000000
105	5	1	0.000000
106	5	1	0.000000
107	5	1	0.000000
108	5	1	0.000000
109	5	1	0.000000
110	5	1	0.000000
111	5	1	0.000000
112	5	1	0.000000
113	5	1	0.000000
114	5	1	0.000000
115	5	1	0.000000
116	5	0	0.000000
117	5	1	0.000000
118	5	1	0.000000
119	5	1	0.000000
120	5	1	0.000000
121	5	1	0.000000
122	5	1	0.000000
123	5	1	0.000000
124	5	0	0.000000
125	5	1	0.000000
126	5	1	0.000000
127	5	1	0.000000
128	5	1	0.000000
129	5	1	0.000000
130	5	1	0.000000
131	5	1	0.000000
132	4	0	0.000000
133	5	1	0.000000
134	4	0	0.000000
135	4	0	0.000000
136	4	0	0.000000
137	4	0	0.000000
138	4	0	0.000000
139	4	0	0.000000
140	4	0	0.000000
141	4	0	0.000000
142	3	2	0.000000
143	4	2	0.000000
144	3	2	0.000000
145	3	2	0.000000
146	3	2	0.000000
147	2	2	0.000000
148	2	2	0.000000
149	2	0	0.000000
150	2	1	0.000000
151	2	2	0.000000
152	2	0	0.000000
153	3	2	0.000000
154	3	2	0.000000
155	2	2	0.000000
156	2	0	0.000000
157	2	2	0.000000
158	2	2	0.000000
159	2	2	0.000000
160	2	2	0.000000
161	2	2	0.000000
162	2	2	0.000000
163	2	2	0.000000
164	2	2	0.000000
165	2	2	0.000000
166	2	2	0.000000
167	2	1	0.000000
168	2	1	0.000000
169	2	2	0.000000
170	2	2	0.000000
171	2	2	0.000000
172	2	2	0.000000
173	2	2	0.000000
174	2	2	0.000000
175	2	2	0.000000
176	2	2	0.000000
177	2	2	0.000000
178	2	2	0.000000
179	2	2	0.000000
180	2	1	0.000000
181	2	2	0.000000
182	2	2	0.000000
183	2	2	0.000000
184	2	1	0.000000
185	2	2	0.000000
186	2	2	0.000000
187	2	2	0.000000
188	2	2	0.000000
189	3	2	0.000000
190	2	0	0.000000
191	3	2	0.000000
192	3	2	0.000000
193	3	2	0.000000
194	3	0	0.000000
195	3	0	0.000000
196	3	2	0.000000
197	3	2	0.000000
198	3	2	0.000000
199	3	2	0.000000
200	3	2	0.000000
201	3	2	0.000000
